 56 3988.760910 5.110E-29 3.570E-01.04510.046 1449.49820.67-.005000              2              0                    P 28      476623 5 8 2 2 1 1   660.0  684.0,#,#,#,#,#,0.05,-0.0053,0.704,#,#,#
 56 3989.682908 2.732E-31 1.156E+00.05190.057 2674.43250.75-.005312              3              1                    P 18      478884 5 8 3 3 2 3   420.0  444.0,#,#,#,#,#,0.0601,-0.0053,0.722,#,#,#
 55 3989.778582 7.640E-30 1.238E+00.06080.068 2140.62650.78-.004604              3              1                    P  7      478884 5 8 3 3 2 3    26.0   30.0,#,#,#,#,#,0.0802,-0.0041,0.631,#,#,#
 52 3990.000284 1.477E-29 1.131E+00.04510.047 3571.53210.70-.005000              3              1                    P 28      476663 5 8 3 3 2 4   110.0  114.0,#,#,#,#,#,0.05,-0.0053,0.704,#,#,#
 55 3991.307040 1.106E-26 3.669E-01.05270.057  596.68120.68-.005312              2              0                    P 18      477664 5 8 2 2 1 3    70.0   74.0,#,#,#,#,#,0.0618,-0.0068,0.722,#,#,#
 51 3992.195964 3.598E-30 3.561E-01.04200.041 4673.53810.74-.005000              2              0                    P 49      476223 5 8 2 2 2 1    97.0   99.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 54 3993.083602 6.440E-31 3.551E-01.04200.041 3365.44150.67-.005000              2              0                    P 42      476223 5 8 2 2 1 1   498.0  510.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 53 3993.097934 5.047E-28 3.559E-01.04200.041 2298.23320.70-.005000              2              0                    P 35      476623 5 8 2 4 3 4    69.0   71.0,#,#,#,#,#,0.043,-0.0053,0.704,#,#,#
 53 3993.531379 6.740E-30 1.140E+00.04640.049 3363.31850.71-.005590              3              1                    P 26      476665 5 8 3 3 2 7    51.0   53.0,#,#,#,#,#,0.052,-0.0053,0.704,#,#,#
 55 3993.602068 7.408E-30 1.264E+00.06250.070 2116.39580.77-.004443              3              1                    P  6      478884 5 8 3 3 2 3    22.0   26.0,#,#,#,#,#,0.0834,-0.0043,0.636,#,#,#
 56 3993.988554 8.043E-29 3.600E-01.04570.047 1349.75690.67-.005000              2              0                    P 27      476623 5 8 2 2 1 1   636.0  660.0,#,#,#,#,#,0.051,-0.0053,0.704,#,#,#
