 71 6388.445827 1.077E-31 7.424E-07.03560.038 2211.18460.800.000000       a      0       X      1                R 21Q 22     d56664049221411 2 0    45.0   45.0,#,#,#,#,#,#,#,#,#,#,#
 71 6391.502595 6.995E-32 8.325E-07.03330.037 2340.87400.790.000000       a      0       X      1                R 23R 23     d56664049221411 2 0    49.0   47.0,#,#,#,#,#,#,#,#,#,#,#
 71 6393.683988 6.324E-32 7.452E-07.03330.037 2338.69260.790.000000       a      0       X      1                R 23Q 24     d56664049221411 2 0    49.0   49.0,#,#,#,#,#,#,#,#,#,#,#
 71 6398.374889 3.757E-31 4.448E-07.04590.045 1743.01330.830.000000       a      0       X      1                S 11R 12     d56664049221411 2 0    27.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 6409.487633 2.999E-31 4.382E-07.04380.043 1814.01040.830.000000       a      0       X      1                S 13R 14     d56664049221411 2 0    31.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 6420.550851 2.237E-31 4.334E-07.04160.042 1896.34060.810.000000       a      0       X      1                S 15R 16     d56664049221411 2 0    35.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 6431.562109 1.564E-31 4.302E-07.03920.041 1989.99040.810.000000       a      0       X      1                S 17R 18     d56664049221411 2 0    39.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 6442.518764 1.026E-31 4.278E-07.03680.039 2094.94410.800.000000       a      0       X      1                S 19R 20     d56664049221411 2 0    43.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 6453.418012 6.332E-32 4.264E-07.03450.038 2211.18460.800.000000       a      0       X      1                S 21R 22     d56664049221411 2 0    47.0   45.0,#,#,#,#,#,#,#,#,#,#,#
 71 7571.882333 5.871E-32 5.416E-08.03310.032 1803.17370.750.000000       a      0       X      0                N 35O 34     q54554049231411 2 0    65.0   69.0,#,#,#,#,#,#,#,#,#,#,#
 71 7591.337808 1.429E-31 5.424E-08.03450.034 1606.34820.760.000000       a      0       X      0                N 33O 32     q54554049231411 2 0    61.0   65.0,#,#,#,#,#,#,#,#,#,#,#
 71 7610.667325 3.275E-31 5.425E-08.03610.035 1420.76310.780.000000       a      0       X      0                N 31O 30     q54554049231411 2 0    57.0   61.0,#,#,#,#,#,#,#,#,#,#,#
 71 7620.248622 9.200E-32 2.640E-05.02860.034 2961.46760.770.000000       a      1       X      1                O 31P 30     d45554049221411 2 0    59.0   61.0,#,#,#,#,#,#,#,#,#,#,#
 71 7629.869651 7.063E-31 5.420E-08.03770.037 1246.44860.780.000000       a      0       X      0                N 29O 28     q54554049231411 2 0    53.0   57.0,#,#,#,#,#,#,#,#,#,#,#
 71 7633.901050 1.974E-31 2.638E-05.03030.035 2789.08210.780.000000       a      1       X      1                O 29P 28     d45554049221411 2 0    55.0   57.0,#,#,#,#,#,#,#,#,#,#,#
